Username,Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags,clean_captions,collocated_captions,final_cleaned,hour,dayofweek,month
converse,10845112,3.12787e+18,8,"Scene report straight from the @copenhagenopen📍🇩🇰
 
Swipe to see the @converse_cons crew at the unveiling of Alexis Sablone’s (@suminaynay) skateable objects 👉
 
📷 @placemag",12881,67,2023-06-18 12:30:28+00:00,6,scene report straight copenhagenopen📍🇩🇰 swipe see conversecons crew unveiling alexis sablone ’ suminaynay skateable objects 👉 📷 placemag,"['scene', 'report', 'straight', 'copenhagenopen📍🇩🇰', 'swipe_see', 'conversecons_crew', 'unveiling', 'alexis_sablone', '’', 'suminaynay', 'skateable', 'objects', '👉', '📷', 'placemag']",scene report straight copenhagenopen📍🇩🇰 swipe_see conversecons_crew unveiling alexis_sablone ’ suminaynay skateable objects 👉 📷 placemag,12,6,6
converse,10845112,3.12067e+18,8,"Tickets secured 🎫, road trip planned📍Get concert-ready with styles that will take you from dusk to dawn 🪩

Pick up your festival fits at Converse.com.",57586,217,2023-06-08 13:59:21+00:00,0,tickets secured 🎫 road trip planned📍get concertready styles take dusk dawn 🪩 pick festival fits conversecom,"['tickets', 'secured', '🎫', 'road', 'trip', 'planned📍get', 'concertready', 'styles', 'take', 'dusk', 'dawn', '\U0001faa9', 'pick', 'festival', 'fits', 'conversecom']",tickets secured 🎫 road trip planned📍get concertready styles take dusk dawn 🪩 pick festival fits conversecom,13,3,6
converse,10845112,3.11704e+18,2,"We hit the streets with Alexis Sablone (@suminaynay) 🛹 as she answered a few burning questions 🔥 #CreateNext 

Get your pair of AS-1 Pros (in two new colorways) now on Converse.com.",8523,123,2023-06-03 13:59:48+00:00,2,hit streets alexis sablone suminaynay 🛹 answered burning questions 🔥 createnext get pair as1 pros two new colorways conversecom,"['hit', 'streets', 'alexis_sablone', 'suminaynay', '🛹', 'answered', 'burning', 'questions', '🔥', 'createnext', 'get_pair', 'as1_pros', 'two_new', 'colorways', 'conversecom']",hit streets alexis_sablone suminaynay 🛹 answered burning questions 🔥 createnext get_pair as1_pros two_new colorways conversecom,13,5,6
converse,10845112,3.11632e+18,8,"New colors of the AS-1 Pro 🛹 just dropped ➡️ now in suede.

Designed in partnership with Alexis Sablone (@suminaynay), the style throws it back to ‘80s basketball shoes and ‘90s skate style. Get yours on Converse.com. #CreateNext",30744,112,2023-06-02 14:00:08+00:00,2,new colors as1 pro 🛹 dropped ➡️ suede designed partnership alexis sablone suminaynay style throws back ‘ 80s basketball shoes ‘ 90s skate style get conversecom createnext,"['new', 'colors', 'as1', 'pro', '🛹', 'dropped', '➡️', 'suede', 'designed', 'partnership', 'alexis_sablone', 'suminaynay', 'style', 'throws', 'back', '‘', '80s', 'basketball', 'shoes', '‘_90s', 'skate', 'style', 'get', 'conversecom_createnext']",new colors as1 pro 🛹 dropped ➡️ suede designed partnership alexis_sablone suminaynay style throws back ‘ 80s basketball shoes ‘_90s skate style get conversecom_createnext,14,4,6
converse,10845112,3.11493e+18,2,"Converse x @keem #CreateNext

📸: @jirokonami",22097,197,2023-05-31 16:00:00+00:00,1,converse x keem createnext 📸 jirokonami,"['converse_x', 'keem_createnext', '📸', 'jirokonami']",converse_x keem_createnext 📸 jirokonami,16,2,5
converse,10845112,3.11421e+18,1,Timeless @keem #CreateNext,143978,1810,2023-05-30 15:59:43+00:00,1,timeless keem createnext,"['timeless', 'keem_createnext']",timeless keem_createnext,15,1,5
converse,10845112,3.11052e+18,2,"The new Converse x @skyhighfarmuniverse Chuck 70s are ready for harvest 🌙🍓

This collab supports @skyhighfarmhudsonvalley’s mission to feed communities in need 🧑‍🌾

Available now on Converse.com.",18646,61,2023-05-25 14:00:02+00:00,2,new converse x skyhighfarmuniverse chuck 70s ready harvest 🌙🍓 collab supports skyhighfarmhudsonvalley ’ mission feed communities need 🧑‍🌾 available conversecom,"['new_converse', 'x', 'skyhighfarmuniverse', 'chuck_70s', 'ready', 'harvest', '🌙🍓', 'collab', 'supports', 'skyhighfarmhudsonvalley', '’', 'mission', 'feed', 'communities', 'need', '🧑\u200d🌾', 'available_conversecom']",new_converse x skyhighfarmuniverse chuck_70s ready harvest 🌙🍓 collab supports skyhighfarmhudsonvalley ’ mission feed communities need 🧑‍🌾 available_conversecom,14,3,5
converse,10845112,3.1098e+18,2,"This just in: new summer Chuck colors have arrived 🌅 

Tag a friend below who matches one of these vibes, but don’t tell ‘em which one ⬇️ #CreateNext",10187,60,2023-05-24 13:59:56+00:00,0,new summer chuck colors arrived 🌅 tag friend matches one vibes ’ tell ‘ em one ⬇️ createnext,"['new', 'summer', 'chuck', 'colors', 'arrived', '🌅', 'tag', 'friend', 'matches', 'one', 'vibes', '’_tell', '‘', 'em', 'one', '⬇️', 'createnext']",new summer chuck colors arrived 🌅 tag friend matches one vibes ’_tell ‘ em one ⬇️ createnext,13,2,5
converse,10845112,3.10835e+18,2,"Customizable Pride Chucks are here 🏳️‍🌈🏳️‍⚧️ #CreateNext

Make your kicks your own by mixing and matching prints, laces and your identity patch. Get started at Converse.com. #ConversePride",34886,2019,2023-05-22 14:00:10+00:00,0,customizable pride chucks 🏳️‍🌈🏳️‍⚧️ createnext make kicks mixing matching prints laces identity patch get started conversecom conversepride,"['customizable', 'pride', 'chucks', '🏳️\u200d🌈🏳️\u200d⚧️', 'createnext', 'make', 'kicks', 'mixing', 'matching', 'prints', 'laces', 'identity', 'patch', 'get', 'started', 'conversecom_conversepride']",customizable pride chucks 🏳️‍🌈🏳️‍⚧️ createnext make kicks mixing matching prints laces identity patch get started conversecom_conversepride,14,0,5
converse,10845112,3.10759e+18,2,"This Pride ✨ shine in the Chuck 70 De Luxe Heel, make strides in the Run Star Legacy or stand tall in platform Chucks.

All available in gender neutral sizing on Converse.com. #CreateNext #ConversePride",17112,196,2023-05-21 13:00:17+00:00,0,pride ✨ shine chuck 70 de luxe heel make strides run star legacy stand tall platform chucks available gender neutral sizing conversecom createnext conversepride,"['pride', '✨', 'shine', 'chuck_70', 'de_luxe', 'heel', 'make', 'strides', 'run', 'star', 'legacy', 'stand', 'tall', 'platform', 'chucks', 'available', 'gender', 'neutral', 'sizing', 'conversecom_createnext', 'conversepride']",pride ✨ shine chuck_70 de_luxe heel make strides run star legacy stand tall platform chucks available gender neutral sizing conversecom_createnext conversepride,13,6,5
converse,10845112,3.1069e+18,8,"@bigfreedia and Converse All Stars @evawestphal, @internet.x and @4yel_ have come together in Pride, power and the joy of self-expression 🫶 #CreateNext 

Swipe to see the Pride collection up-close and learn more about how Converse supports our Pride Partners 365 via the 🔗 in bio. #ConversePride",18531,131,2023-05-20 13:59:46+00:00,4,bigfreedia converse stars evawestphal internetx 4yel come together pride power joy selfexpression 🫶 createnext swipe see pride collection upclose learn converse supports pride partners 365 via 🔗 bio conversepride,"['bigfreedia', 'converse', 'stars', 'evawestphal', 'internetx', '4yel', 'come', 'together', 'pride', 'power', 'joy', 'selfexpression', '\U0001faf6', 'createnext', 'swipe_see', 'pride_collection', 'upclose', 'learn_converse', 'supports', 'pride', 'partners', '365', 'via', '🔗_bio', 'conversepride']",bigfreedia converse stars evawestphal internetx 4yel come together pride power joy selfexpression 🫶 createnext swipe_see pride_collection upclose learn_converse supports pride partners 365 via 🔗_bio conversepride,13,5,5
converse,10845112,3.10617e+18,8,"The 👑 Queen Diva 👑 @bigfreedia is always her authentic self, and a loud and proud advocate for racial and gender equality and LGBTQIA+ rights. “I push the boundaries in every direction that I can.” #CreateNext

Learn more about the Converse Pride collection on Converse.com. #ConversePride",17837,383,2023-05-19 13:59:48+00:00,2,👑 queen diva 👑 bigfreedia always authentic self loud proud advocate racial gender equality lgbtqia rights “ push boundaries every direction ” createnext learn converse pride collection conversecom conversepride,"['👑', 'queen', 'diva', '👑', 'bigfreedia', 'always', 'authentic', 'self', 'loud', 'proud', 'advocate', 'racial', 'gender', 'equality', 'lgbtqia', 'rights', '“', 'push_boundaries', 'every', 'direction', '”', 'createnext', 'learn_converse', 'pride_collection', 'conversecom_conversepride']",👑 queen diva 👑 bigfreedia always authentic self loud proud advocate racial gender equality lgbtqia rights “ push_boundaries every direction ” createnext learn_converse pride_collection conversecom_conversepride,13,4,5
converse,10845112,3.16713e+18,2,"Class is in session 📚 From classic Chucks to the De Luxe Heel, this is your reminder to pick up a fresh pair of Converse for all your back to school ‘fits (link in bio).

Role call 📣
@thenavarose @noordabashh @sarahlugor @isaiahstolp_ @jazzyagcaoili @justnlopez @iblamepraise @inthesejeans 
📸: @davidsuhphoto",7473,23,2023-08-11 16:38:58+00:00,9,class session 📚 classic chucks de luxe heel reminder pick fresh pair converse back school ‘ fits link bio role call 📣 thenavarose noordabashh sarahlugor isaiahstolp jazzyagcaoili justnlopez iblamepraise inthesejeans 📸 davidsuhphoto,"['class', 'session', '📚', 'classic', 'chucks', 'de_luxe', 'heel', 'reminder', 'pick', 'fresh', 'pair', 'converse', 'back', 'school', '‘', 'fits', 'link_bio', 'role', 'call', '📣', 'thenavarose', 'noordabashh', 'sarahlugor', 'isaiahstolp', 'jazzyagcaoili', 'justnlopez', 'iblamepraise', 'inthesejeans', '📸', 'davidsuhphoto']",class session 📚 classic chucks de_luxe heel reminder pick fresh pair converse back school ‘ fits link_bio role call 📣 thenavarose noordabashh sarahlugor isaiahstolp jazzyagcaoili justnlopez iblamepraise inthesejeans 📸 davidsuhphoto,16,4,8
converse,10845112,3.16198e+18,8,"Alexis Sablone’s AS-1 Pros are back 🛹 This time, in navy 🔁 @suminaynay #CreateNext 

Grab your pair today on Converse.com.",21221,44,2023-08-04 14:00:02+00:00,3,alexis sablone ’ as1 pros back 🛹 time navy 🔁 suminaynay createnext grab pair today conversecom,"['alexis_sablone', '’', 'as1_pros', 'back', '🛹', 'time', 'navy', '🔁', 'suminaynay', 'createnext', 'grab', 'pair', 'today_conversecom']",alexis_sablone ’ as1_pros back 🛹 time navy 🔁 suminaynay createnext grab pair today_conversecom,14,4,8
converse,10845112,3.16131e+18,2,"9 tricks from 1 legend 🤙 @suminaynay  
Come back tomorrow for more from Alexis Sablone. #CreateNext",9157,39,2023-08-03 15:42:40+00:00,2,9 tricks 1 legend 🤙 suminaynay come back tomorrow alexis sablone createnext,"['9', 'tricks', '1', 'legend', '🤙', 'suminaynay', 'come', 'back', 'tomorrow', 'alexis_sablone', 'createnext']",9 tricks 1 legend 🤙 suminaynay come back tomorrow alexis_sablone createnext,15,3,8
converse,10845112,3.15908e+18,8,"Seoul-based @ader_error brings the well-worn, well-loved look to a brand new collection of Chuck 70s and SHAPES apparel. #CreateNext

Shop the drop, featuring distressed details and layered fabrics, tomorrow, August 1 on Converse.com.",47150,104,2023-07-31 14:00:00+00:00,1,seoulbased adererror brings wellworn wellloved look brand new collection chuck 70s shapes apparel createnext shop drop featuring distressed details layered fabrics tomorrow august 1 conversecom,"['seoulbased', 'adererror', 'brings', 'wellworn', 'wellloved', 'look', 'brand', 'new', 'collection', 'chuck_70s', 'shapes', 'apparel', 'createnext', 'shop_drop', 'featuring', 'distressed', 'details', 'layered', 'fabrics', 'tomorrow', 'august', '1', 'conversecom']",seoulbased adererror brings wellworn wellloved look brand new collection chuck_70s shapes apparel createnext shop_drop featuring distressed details layered fabrics tomorrow august 1 conversecom,14,0,7
converse,10845112,3.14894e+18,8,"The latest Converse x @lefleur Chuck 70s have arrived, featuring @feliciathegoat’s signature digi-leopard print in 4️⃣ bright colors.

Swipe to see how Tyler styles his pair 👉

Available July 20 on Converse.com.",34447,203,2023-07-17 14:00:14+00:00,2,latest converse x lefleur chuck 70s arrived featuring feliciathegoat ’ signature digileopard print 4️⃣ bright colors swipe see tyler styles pair 👉 available july 20 conversecom,"['latest', 'converse_x', 'lefleur', 'chuck_70s', 'arrived', 'featuring', 'feliciathegoat', '’', 'signature', 'digileopard', 'print', '4️⃣', 'bright', 'colors', 'swipe_see', 'tyler', 'styles', 'pair', '👉', 'available', 'july_20', 'conversecom']",latest converse_x lefleur chuck_70s arrived featuring feliciathegoat ’ signature digileopard print 4️⃣ bright colors swipe_see tyler styles pair 👉 available july_20 conversecom,14,0,7
converse,10845112,3.14825e+18,1,"Pink by popular demand 🎀💞

Get your pair of pink Chucks on Converse.com (link in bio).",87360,272,2023-07-16 15:10:47+00:00,0,pink popular demand 🎀💞 get pair pink chucks conversecom link bio,"['pink', 'popular', 'demand', '🎀💞', 'get_pair', 'pink', 'chucks', 'conversecom', 'link_bio']",pink popular demand 🎀💞 get_pair pink chucks conversecom link_bio,15,6,7
converse,10845112,3.14748e+18,2,"@jaedengomez and @karacannella dreamt up some 90’s inspired looks with their new Converse Cruise #CreateNext 💭

🎶 @queenofthebabies 
📸 @cosmic_creationist 

Available in 3️⃣ colors now on Converse.com.",20553,78,2023-07-15 14:00:14+00:00,4,jaedengomez karacannella dreamt 90 ’ inspired looks new converse cruise createnext 💭 🎶 queenofthebabies 📸 cosmiccreationist available 3️⃣ colors conversecom,"['jaedengomez', 'karacannella', 'dreamt', '90', '’', 'inspired', 'looks', 'new_converse', 'cruise', 'createnext', '💭', '🎶', 'queenofthebabies', '📸', 'cosmiccreationist', 'available_3️⃣', 'colors', 'conversecom']",jaedengomez karacannella dreamt 90 ’ inspired looks new_converse cruise createnext 💭 🎶 queenofthebabies 📸 cosmiccreationist available_3️⃣ colors conversecom,14,5,7
converse,10845112,3.14676e+18,2,"Cruise into summer 🤟with the new ultra comfy, ultra ‘90s Converse Cruise. Made to move with you.

Get your pair now on Converse.com. #CreateNext",8318,43,2023-07-14 14:00:05+00:00,1,cruise summer 🤟with new ultra comfy ultra ‘ 90s converse cruise made move get pair conversecom createnext,"['cruise', 'summer', '🤟with', 'new', 'ultra', 'comfy', 'ultra', '‘_90s', 'converse_cruise', 'made', 'move', 'get_pair', 'conversecom_createnext']",cruise summer 🤟with new ultra comfy ultra ‘_90s converse_cruise made move get_pair conversecom_createnext,14,4,7
converse,10845112,3.14604e+18,8,"ATTN 🚨✋ The new Converse Cruise is here and available in 3️⃣ colors.

Shop the drop on Converse.com today. #CreateNext",19548,46,2023-07-13 13:59:57+00:00,2,attn 🚨✋ new converse cruise available 3️⃣ colors shop drop conversecom today createnext,"['attn', '🚨✋', 'new_converse', 'cruise', 'available_3️⃣', 'colors', 'shop_drop', 'conversecom', 'today', 'createnext']",attn 🚨✋ new_converse cruise available_3️⃣ colors shop_drop conversecom today createnext,13,3,7
converse,10845112,3.14459e+18,8,"Introducing our newest Converse x @acoldwall Chuck 70 and apparel collection, worn by renowned DJ @space_tak 🪩

Available now on Converse.com. #CreateNext",28134,57,2023-07-11 13:59:56+00:00,3,introducing newest converse x acoldwall chuck 70 apparel collection worn renowned dj spacetak 🪩 available conversecom createnext,"['introducing', 'newest', 'converse_x', 'acoldwall', 'chuck_70', 'apparel_collection', 'worn', 'renowned', 'dj', 'spacetak', '\U0001faa9', 'available_conversecom', 'createnext']",introducing newest converse_x acoldwall chuck_70 apparel_collection worn renowned dj spacetak 🪩 available_conversecom createnext,13,1,7
converse,10845112,3.14387e+18,2,"Countdown to our next drop with @acoldwall begins… 🔉🎺 by Takuya Nakamura (@space_tak)

Shop the Chuck 70 and apparel collection tomorrow on Converse.com. #CreateNext",6129,15,2023-07-10 14:10:43+00:00,3,countdown next drop acoldwall begins… 🔉🎺 takuya nakamura spacetak shop chuck 70 apparel collection tomorrow conversecom createnext,"['countdown', 'next', 'drop', 'acoldwall', 'begins…', '🔉🎺', 'takuya', 'nakamura', 'spacetak', 'shop', 'chuck_70', 'apparel_collection', 'tomorrow', 'conversecom_createnext']",countdown next drop acoldwall begins… 🔉🎺 takuya nakamura spacetak shop chuck_70 apparel_collection tomorrow conversecom_createnext,14,0,7
converse,10845112,3.14168e+18,2,"Introducing the new heavyweight canvas collection 😤 Classic skateboarding silhouettes 🛹, enhanced for durability and a better boardfeel.

Seen here on @converse_cons riders @ariana.spencer, @dutchy_617 and @brianodwyer0 💪
 Pick up your One Star Pro, Chuck Taylor All Star Pro and Chuck Taylor All Star Pro Mids today on Converse.com.",13421,47,2023-07-07 13:59:58+00:00,4,introducing new heavyweight canvas collection 😤 classic skateboarding silhouettes 🛹 enhanced durability better boardfeel seen conversecons riders arianaspencer dutchy617 brianodwyer0 💪 pick one star pro chuck taylor star pro chuck taylor star pro mids today conversecom,"['introducing', 'new', 'heavyweight', 'canvas', 'collection', '😤', 'classic', 'skateboarding', 'silhouettes', '🛹', 'enhanced', 'durability', 'better', 'boardfeel', 'seen', 'conversecons', 'riders', 'arianaspencer', 'dutchy617', 'brianodwyer0', '💪', 'pick', 'one', 'star_pro', 'chuck_taylor', 'star_pro', 'chuck_taylor', 'star_pro', 'mids', 'today_conversecom']",introducing new heavyweight canvas collection 😤 classic skateboarding silhouettes 🛹 enhanced durability better boardfeel seen conversecons riders arianaspencer dutchy617 brianodwyer0 💪 pick one star_pro chuck_taylor star_pro chuck_taylor star_pro mids today_conversecom,13,4,7
converse,10845112,3.13033e+18,2,"Happy #GoSkateDay 🤝 Highlights from the @converse_cons crew skating the obstacle designed by rider Alexis Sablone (@suminaynay) 🔥 at the @copenhagenopen.

@diggs_english @shane.wreck @zioneffs @temporaryalex @rafaelacostask8 @bear_myles",7063,58,2023-06-21 21:58:24+00:00,9,happy goskateday 🤝 highlights conversecons crew skating obstacle designed rider alexis sablone suminaynay 🔥 copenhagenopen diggsenglish shanewreck zioneffs temporaryalex rafaelacostask8 bearmyles,"['happy', 'goskateday', '🤝', 'highlights', 'conversecons_crew', 'skating', 'obstacle', 'designed', 'rider', 'alexis_sablone', 'suminaynay', '🔥', 'copenhagenopen', 'diggsenglish', 'shanewreck', 'zioneffs', 'temporaryalex', 'rafaelacostask8', 'bearmyles']",happy goskateday 🤝 highlights conversecons_crew skating obstacle designed rider alexis_sablone suminaynay 🔥 copenhagenopen diggsenglish shanewreck zioneffs temporaryalex rafaelacostask8 bearmyles,21,2,6
converse,10845112,3.12787e+18,8,"Scene report straight from the @copenhagenopen📍🇩🇰
 
Swipe to see the @converse_cons crew at the unveiling of Alexis Sablone’s (@suminaynay) skateable objects 👉
 
📷 @placemag",12881,67,2023-06-18 12:30:28+00:00,6,scene report straight copenhagenopen📍🇩🇰 swipe see conversecons crew unveiling alexis sablone ’ suminaynay skateable objects 👉 📷 placemag,"['scene', 'report', 'straight', 'copenhagenopen📍🇩🇰', 'swipe_see', 'conversecons_crew', 'unveiling', 'alexis_sablone', '’', 'suminaynay', 'skateable', 'objects', '👉', '📷', 'placemag']",scene report straight copenhagenopen📍🇩🇰 swipe_see conversecons_crew unveiling alexis_sablone ’ suminaynay skateable objects 👉 📷 placemag,12,6,6
converse,10845112,3.12067e+18,8,"Tickets secured 🎫, road trip planned📍Get concert-ready with styles that will take you from dusk to dawn 🪩

Pick up your festival fits at Converse.com.",57586,217,2023-06-08 13:59:21+00:00,0,tickets secured 🎫 road trip planned📍get concertready styles take dusk dawn 🪩 pick festival fits conversecom,"['tickets', 'secured', '🎫', 'road', 'trip', 'planned📍get', 'concertready', 'styles', 'take', 'dusk', 'dawn', '\U0001faa9', 'pick', 'festival', 'fits', 'conversecom']",tickets secured 🎫 road trip planned📍get concertready styles take dusk dawn 🪩 pick festival fits conversecom,13,3,6
converse,10845112,3.11704e+18,2,"We hit the streets with Alexis Sablone (@suminaynay) 🛹 as she answered a few burning questions 🔥 #CreateNext 

Get your pair of AS-1 Pros (in two new colorways) now on Converse.com.",8523,123,2023-06-03 13:59:48+00:00,2,hit streets alexis sablone suminaynay 🛹 answered burning questions 🔥 createnext get pair as1 pros two new colorways conversecom,"['hit', 'streets', 'alexis_sablone', 'suminaynay', '🛹', 'answered', 'burning', 'questions', '🔥', 'createnext', 'get_pair', 'as1_pros', 'two_new', 'colorways', 'conversecom']",hit streets alexis_sablone suminaynay 🛹 answered burning questions 🔥 createnext get_pair as1_pros two_new colorways conversecom,13,5,6
converse,10845112,3.11632e+18,8,"New colors of the AS-1 Pro 🛹 just dropped ➡️ now in suede.

Designed in partnership with Alexis Sablone (@suminaynay), the style throws it back to ‘80s basketball shoes and ‘90s skate style. Get yours on Converse.com. #CreateNext",30744,112,2023-06-02 14:00:08+00:00,2,new colors as1 pro 🛹 dropped ➡️ suede designed partnership alexis sablone suminaynay style throws back ‘ 80s basketball shoes ‘ 90s skate style get conversecom createnext,"['new', 'colors', 'as1', 'pro', '🛹', 'dropped', '➡️', 'suede', 'designed', 'partnership', 'alexis_sablone', 'suminaynay', 'style', 'throws', 'back', '‘', '80s', 'basketball', 'shoes', '‘_90s', 'skate', 'style', 'get', 'conversecom_createnext']",new colors as1 pro 🛹 dropped ➡️ suede designed partnership alexis_sablone suminaynay style throws back ‘ 80s basketball shoes ‘_90s skate style get conversecom_createnext,14,4,6
converse,10845112,3.11493e+18,2,"Converse x @keem #CreateNext

📸: @jirokonami",22097,197,2023-05-31 16:00:00+00:00,1,converse x keem createnext 📸 jirokonami,"['converse_x', 'keem_createnext', '📸', 'jirokonami']",converse_x keem_createnext 📸 jirokonami,16,2,5
converse,10845112,3.11421e+18,1,Timeless @keem #CreateNext,143978,1810,2023-05-30 15:59:43+00:00,1,timeless keem createnext,"['timeless', 'keem_createnext']",timeless keem_createnext,15,1,5
converse,10845112,3.11052e+18,2,"The new Converse x @skyhighfarmuniverse Chuck 70s are ready for harvest 🌙🍓

This collab supports @skyhighfarmhudsonvalley’s mission to feed communities in need 🧑‍🌾

Available now on Converse.com.",18646,61,2023-05-25 14:00:02+00:00,2,new converse x skyhighfarmuniverse chuck 70s ready harvest 🌙🍓 collab supports skyhighfarmhudsonvalley ’ mission feed communities need 🧑‍🌾 available conversecom,"['new_converse', 'x', 'skyhighfarmuniverse', 'chuck_70s', 'ready', 'harvest', '🌙🍓', 'collab', 'supports', 'skyhighfarmhudsonvalley', '’', 'mission', 'feed', 'communities', 'need', '🧑\u200d🌾', 'available_conversecom']",new_converse x skyhighfarmuniverse chuck_70s ready harvest 🌙🍓 collab supports skyhighfarmhudsonvalley ’ mission feed communities need 🧑‍🌾 available_conversecom,14,3,5
converse,10845112,3.1098e+18,2,"This just in: new summer Chuck colors have arrived 🌅 

Tag a friend below who matches one of these vibes, but don’t tell ‘em which one ⬇️ #CreateNext",10187,60,2023-05-24 13:59:56+00:00,0,new summer chuck colors arrived 🌅 tag friend matches one vibes ’ tell ‘ em one ⬇️ createnext,"['new', 'summer', 'chuck', 'colors', 'arrived', '🌅', 'tag', 'friend', 'matches', 'one', 'vibes', '’_tell', '‘', 'em', 'one', '⬇️', 'createnext']",new summer chuck colors arrived 🌅 tag friend matches one vibes ’_tell ‘ em one ⬇️ createnext,13,2,5
converse,10845112,3.10835e+18,2,"Customizable Pride Chucks are here 🏳️‍🌈🏳️‍⚧️ #CreateNext

Make your kicks your own by mixing and matching prints, laces and your identity patch. Get started at Converse.com. #ConversePride",34886,2019,2023-05-22 14:00:10+00:00,0,customizable pride chucks 🏳️‍🌈🏳️‍⚧️ createnext make kicks mixing matching prints laces identity patch get started conversecom conversepride,"['customizable', 'pride', 'chucks', '🏳️\u200d🌈🏳️\u200d⚧️', 'createnext', 'make', 'kicks', 'mixing', 'matching', 'prints', 'laces', 'identity', 'patch', 'get', 'started', 'conversecom_conversepride']",customizable pride chucks 🏳️‍🌈🏳️‍⚧️ createnext make kicks mixing matching prints laces identity patch get started conversecom_conversepride,14,0,5
converse,10845112,3.10759e+18,2,"This Pride ✨ shine in the Chuck 70 De Luxe Heel, make strides in the Run Star Legacy or stand tall in platform Chucks.

All available in gender neutral sizing on Converse.com. #CreateNext #ConversePride",17112,196,2023-05-21 13:00:17+00:00,0,pride ✨ shine chuck 70 de luxe heel make strides run star legacy stand tall platform chucks available gender neutral sizing conversecom createnext conversepride,"['pride', '✨', 'shine', 'chuck_70', 'de_luxe', 'heel', 'make', 'strides', 'run', 'star', 'legacy', 'stand', 'tall', 'platform', 'chucks', 'available', 'gender', 'neutral', 'sizing', 'conversecom_createnext', 'conversepride']",pride ✨ shine chuck_70 de_luxe heel make strides run star legacy stand tall platform chucks available gender neutral sizing conversecom_createnext conversepride,13,6,5
converse,10845112,3.1069e+18,8,"@bigfreedia and Converse All Stars @evawestphal, @internet.x and @4yel_ have come together in Pride, power and the joy of self-expression 🫶 #CreateNext 

Swipe to see the Pride collection up-close and learn more about how Converse supports our Pride Partners 365 via the 🔗 in bio. #ConversePride",18531,131,2023-05-20 13:59:46+00:00,4,bigfreedia converse stars evawestphal internetx 4yel come together pride power joy selfexpression 🫶 createnext swipe see pride collection upclose learn converse supports pride partners 365 via 🔗 bio conversepride,"['bigfreedia', 'converse', 'stars', 'evawestphal', 'internetx', '4yel', 'come', 'together', 'pride', 'power', 'joy', 'selfexpression', '\U0001faf6', 'createnext', 'swipe_see', 'pride_collection', 'upclose', 'learn_converse', 'supports', 'pride', 'partners', '365', 'via', '🔗_bio', 'conversepride']",bigfreedia converse stars evawestphal internetx 4yel come together pride power joy selfexpression 🫶 createnext swipe_see pride_collection upclose learn_converse supports pride partners 365 via 🔗_bio conversepride,13,5,5
converse,10845112,3.10617e+18,8,"The 👑 Queen Diva 👑 @bigfreedia is always her authentic self, and a loud and proud advocate for racial and gender equality and LGBTQIA+ rights. “I push the boundaries in every direction that I can.” #CreateNext

Learn more about the Converse Pride collection on Converse.com. #ConversePride",17837,383,2023-05-19 13:59:48+00:00,2,👑 queen diva 👑 bigfreedia always authentic self loud proud advocate racial gender equality lgbtqia rights “ push boundaries every direction ” createnext learn converse pride collection conversecom conversepride,"['👑', 'queen', 'diva', '👑', 'bigfreedia', 'always', 'authentic', 'self', 'loud', 'proud', 'advocate', 'racial', 'gender', 'equality', 'lgbtqia', 'rights', '“', 'push_boundaries', 'every', 'direction', '”', 'createnext', 'learn_converse', 'pride_collection', 'conversecom_conversepride']",👑 queen diva 👑 bigfreedia always authentic self loud proud advocate racial gender equality lgbtqia rights “ push_boundaries every direction ” createnext learn_converse pride_collection conversecom_conversepride,13,4,5
converse,10845112,3.16713e+18,2,"Class is in session 📚 From classic Chucks to the De Luxe Heel, this is your reminder to pick up a fresh pair of Converse for all your back to school ‘fits (link in bio).

Role call 📣
@thenavarose @noordabashh @sarahlugor @isaiahstolp_ @jazzyagcaoili @justnlopez @iblamepraise @inthesejeans 
📸: @davidsuhphoto",7473,23,2023-08-11 16:38:58+00:00,9,class session 📚 classic chucks de luxe heel reminder pick fresh pair converse back school ‘ fits link bio role call 📣 thenavarose noordabashh sarahlugor isaiahstolp jazzyagcaoili justnlopez iblamepraise inthesejeans 📸 davidsuhphoto,"['class', 'session', '📚', 'classic', 'chucks', 'de_luxe', 'heel', 'reminder', 'pick', 'fresh', 'pair', 'converse', 'back', 'school', '‘', 'fits', 'link_bio', 'role', 'call', '📣', 'thenavarose', 'noordabashh', 'sarahlugor', 'isaiahstolp', 'jazzyagcaoili', 'justnlopez', 'iblamepraise', 'inthesejeans', '📸', 'davidsuhphoto']",class session 📚 classic chucks de_luxe heel reminder pick fresh pair converse back school ‘ fits link_bio role call 📣 thenavarose noordabashh sarahlugor isaiahstolp jazzyagcaoili justnlopez iblamepraise inthesejeans 📸 davidsuhphoto,16,4,8
converse,10845112,3.16198e+18,8,"Alexis Sablone’s AS-1 Pros are back 🛹 This time, in navy 🔁 @suminaynay #CreateNext 

Grab your pair today on Converse.com.",21221,44,2023-08-04 14:00:02+00:00,3,alexis sablone ’ as1 pros back 🛹 time navy 🔁 suminaynay createnext grab pair today conversecom,"['alexis_sablone', '’', 'as1_pros', 'back', '🛹', 'time', 'navy', '🔁', 'suminaynay', 'createnext', 'grab', 'pair', 'today_conversecom']",alexis_sablone ’ as1_pros back 🛹 time navy 🔁 suminaynay createnext grab pair today_conversecom,14,4,8
